"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","VALUE","ACRES","REL_PERCENT","annual_dist_acres"
"371","All Transitions","11262_16_23",0.0046356,"Inter-Mountain Basins Montane Sagebrush Steppe - Low Sagebrush",1038,4006,0,18.5702136
"372","All Transitions","11270_16_23_24_25",0.1241012,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1367,18178,0.1,2255.9116136
"373","All Transitions","11270_16_23_24_25",0.1241012,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,129,0,16.0090548
"374","All Transitions","11270_16_23_24_25",0.1241012,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1139,99,0,12.2860188
"375","All Transitions","11270_22",0.0540118,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",899,240,0,12.962832
"376","All Transitions","11270_28",0.1245286,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1171,251428,0.7,31309.9768408
"377","All Transitions","11320_33",0.7733928,"Central Mixedgrass Prairie",1415,79,0,61.0980312
"378","All Transitions","11330_25",0.086248,"Chihuahuan Sandy Plains Semi-Desert Grassland",1368,5661,0,488.249928
"379","All Transitions","11350_15_28",0.0619654,"Inter-Mountain Basins Semi-Desert Grassland",1172,60009,0.2,3718.4816886
"380","All Transitions","11350_16_23_24",0.0599554,"Inter-Mountain Basins Semi-Desert Grassland",1040,3349,0,200.7906346
"381","All Transitions","11350_16_23_24",0.0599554,"Inter-Mountain Basins Semi-Desert Grassland",1140,388,0,23.2626952
"382","All Transitions","11350_22",0.0623596,"Inter-Mountain Basins Semi-Desert Grassland",900,577,0,35.9814892
"383","All Transitions","11350_25",0.0621752,"Inter-Mountain Basins Semi-Desert Grassland",1369,827,0,51.4188904
"384","All Transitions","11390_22",0.127053,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",901,1,0,0.127053
"385","All Transitions","11390_29",0.2970852,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",1267,8312,0,2469.3721824
"386","All Transitions","11400_29",0.0124844,"Northern Rocky Mountain Subalpine-Upper Montane Grassland",1268,5118,0,63.8951592
"387","All Transitions","11410_29_30",0.307054,"Northwestern Great Plains Mixedgrass Prairie",1269,548935,1.5,168552.68749
"388","All Transitions","11430_9_19_21_28",0.0057092,"Rocky Mountain Alpine Fell-Field",1173,361030,1,2061.192476
"389","All Transitions","11440_12_16_19_28",0.0152438,"Rocky Mountain Alpine Turf",1174,170531,0.5,2599.5404578
"390","All Transitions","11450_22_24_28",0.0308498,"Rocky Mountain Subalpine-Montane Mesic Meadow",1175,48984,0.1,1511.1466032
"391","All Transitions","11460_15_16_23_24_25_28",0.1482314,"Southern Rocky Mountain Montane-Subalpine Grassland",1176,875732,2.4,129810.9803848
"392","All Transitions","11460_15_16_23_24_25_28",0.1482314,"Southern Rocky Mountain Montane-Subalpine Grassland",1041,4407,0,653.2557798
"393","All Transitions","11460_15_16_23_24_25_28",0.1482314,"Southern Rocky Mountain Montane-Subalpine Grassland",1370,1337,0,198.1853818
"394","All Transitions","11460_27",0.0435502,"Southern Rocky Mountain Montane-Subalpine Grassland",1495,935,0,40.719437
"395","All Transitions","11470_27_33",0.6733912,"Western Great Plains Foothill and Piedmont Grassland",1496,97047,0.3,65350.5957864
"396","All Transitions","11470_27_33",0.6733912,"Western Great Plains Foothill and Piedmont Grassland",1416,34208,0.1,23035.3661696
"397","All Transitions","11470_28",0.1369328,"Western Great Plains Foothill and Piedmont Grassland",387,38252,0.1,5237.9534656
"398","All Transitions","11480_20_29_30",0.1911714,"Western Great Plains Sand Prairie",1271,22155,0.1,4235.402367
"399","All Transitions","11490_25",0.1011736,"Western Great Plains Shortgrass Prairie",1371,9,0,0.9105624
"400","All Transitions","11490_27_38",0.738407,"Western Great Plains Shortgrass Prairie",1497,52609,0.1,38846.853863
"401","All Transitions","11490_28",0.1547212,"Western Great Plains Shortgrass Prairie",386,1040,0,160.910048
"402","All Transitions","11490_29",0.7068978,"Western Great Plains Shortgrass Prairie",1272,136,0,96.1381008
"403","All Transitions","11490_31_33",0.6945706,"Western Great Plains Shortgrass Prairie",1417,14013,0,9733.0178178
"404","All Transitions","11530_16_23_24_25_27",0.0183694,"Inter-Mountain Basins Greasewood Flat",1042,2326,0,42.7272244
"405","All Transitions","11530_16_23_24_25_27",0.0183694,"Inter-Mountain Basins Greasewood Flat",1142,34,0,0.6245596
"406","All Transitions","11530_16_23_24_25_27",0.0183694,"Inter-Mountain Basins Greasewood Flat",1372,3001,0,55.1265694
"407","All Transitions","11530_16_23_24_25_27",0.0183694,"Inter-Mountain Basins Greasewood Flat",1498,4840,0,88.907896
"408","All Transitions","11530_20_22_29_30",0.0177452,"Inter-Mountain Basins Greasewood Flat",904,11,0,0.1951972
"409","All Transitions","11530_20_22_29_30",0.0177452,"Inter-Mountain Basins Greasewood Flat",1273,92,0,1.6325584
"410","All Transitions","11530_28",0.018931,"Inter-Mountain Basins Greasewood Flat",1177,98666,0.3,1867.846046
"411","All Transitions","11550_25",0.0225292,"North American Warm Desert Riparian Systems",1373,1873,0,42.1971916
"412","All Transitions","11590_16_23_24_26",0.4149928,"Rocky Mountain Montane Riparian Systems",1043,124023,0.3,51468.6520344
"413","All Transitions","11590_16_23_24_26",0.4149928,"Rocky Mountain Montane Riparian Systems",1143,359,0,148.9824152
"414","All Transitions","11590_22",0.4070448,"Rocky Mountain Montane Riparian Systems",905,43789,0.1,17824.0847472
"415","All Transitions","11590_25",0.4054384,"Rocky Mountain Montane Riparian Systems",1374,29886,0.1,12116.9320224
"416","All Transitions","11590_27_33",0.406246,"Rocky Mountain Montane Riparian Systems",1499,46781,0.1,19004.594126
"417","All Transitions","11590_27_33",0.406246,"Rocky Mountain Montane Riparian Systems",1418,1478,0,600.431588
"418","All Transitions","11590_28",0.4001056,"Rocky Mountain Montane Riparian Systems",1178,960368,2.7,384248.6148608
"419","All Transitions","11590_29",0.267813,"Rocky Mountain Montane Riparian Systems",1274,42221,0.1,11307.332673
"420","All Transitions","11600_15_28",0.4070216,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1179,465859,1.3,189614.6755544
"421","All Transitions","11600_20_29",0.4030116,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1275,19196,0.1,7736.2106736
"422","All Transitions","11600_23",0.415173,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1044,38969,0.1,16178.876637
"423","All Transitions","11620_22",0.0513938,"Western Great Plains Floodplain Systems",906,96,0,4.9338048
"424","All Transitions","11620_27_33",0.210517,"Western Great Plains Floodplain Systems",1419,3061,0,644.392537
"425","All Transitions","11620_27_33",0.210517,"Western Great Plains Floodplain Systems",1500,6035,0,1270.470095
"426","All Transitions","11620_29_30",0.0787928,"Western Great Plains Floodplain Systems",1276,13778,0,1085.6071984
"427","All Transitions","11660_22",0.118581,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",907,295,0,34.981395
"428","All Transitions","11660_29",0.0963424,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,20854,0.1,2009.1244096
"429","All Transitions","11791_29_30",0.0994262,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,354,0,35.1968748
"430","All Transitions","11792_29_30",0.0884784,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,15819,0,1399.6398096
"431","All Transitions","13850_29_30",0.2625634,"Western Great Plains Wooded Draw and Ravine",1280,209,0,54.8757506
"432","All Transitions","14950_27_33",0.2644974,"Western Great Plains Depressional Wetland Systems",1421,6,0,1.5869844
"433","All Transitions","15030_25_27",0.0737754,"Chihuahuan Loamy Plains Desert Grassland",1375,62,0,4.5740748
"434","All Transitions","15040_25_27",0.100304,"Chihuahuan-Sonoran Desert Bottomland and Swale Grassland",1376,134,0,13.440736
"435","Alternative Succession","10110_16_23_24",0.001434,"Rocky Mountain Aspen Forest and Woodland",1009,529162,1.5,758.818308
"436","Alternative Succession","10110_20_29",4.48e-05,"Rocky Mountain Aspen Forest and Woodland",1249,14216,0,0.6368768
"437","Alternative Succession","10160_15_28",0.0076906,"Colorado Plateau Pinyon-Juniper Woodland",1147,1708311,4.7,13137.9365766
"438","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",1010,145524,0.4,1101.471156
"439","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",1339,22034,0.1,166.775346
"440","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",1114,1220,0,9.23418
"441","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",1340,37852,0.1,237.4228848
"442","Alternative Succession","10240_25_27",0.0091366,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,32,0,0.2923712
"443","Alternative Succession","10500_22",0.0022738,"Rocky Mountain Lodgepole Pine Forest",882,226,0,0.5138788
"444","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1013,149395,0.4,35.167583
"445","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",883,1286,0,0.3027244
"446","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,8,0,0.0018832
"447","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,2636,0,0.6205144
"448","Alternative Succession","10510_27",0.0014664,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1475,9074,0,13.3061136
"449","Alternative Succession","10510_28",0.008103,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1150,2110732,5.9,17103.261396
"450","Alternative Succession","10510_29",0.000325,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1252,55531,0.2,18.047575
"451","Alternative Succession","10520_16_23_24",0.0110482,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1014,16733,0,184.8695306
"452","Alternative Succession","10520_25",0.0113984,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1344,7,0,0.0797888
"453","Alternative Succession","10520_27",0.0118742,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1476,667,0,7.9200914
"454","Alternative Succession","10520_28",0.0071982,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1151,1204503,3.3,8670.2534946
"455","Alternative Succession","10540_15_25",0.0020834,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,70090,0.2,146.025506
"456","Alternative Succession","10540_16_23_24",0.0077474,"Southern Rocky Mountain Ponderosa Pine Woodland",1015,316460,0.9,2451.742204
"457","Alternative Succession","10540_16_23_24",0.0077474,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,606,0,4.6949244
"458","Alternative Succession","10540_22",0.0173924,"Southern Rocky Mountain Ponderosa Pine Woodland",884,5991,0,104.1978684
"459","Alternative Succession","10540_28",0.0028282,"Southern Rocky Mountain Ponderosa Pine Woodland",1152,2585065,7.2,7311.080833
"460","Alternative Succession","10540_29",0.0070066,"Southern Rocky Mountain Ponderosa Pine Woodland",1253,242207,0.7,1697.0475662
"461","Alternative Succession","10540_33",0.0022442,"Southern Rocky Mountain Ponderosa Pine Woodland",1405,13159,0,29.5314278
"462","Alternative Succession","10541_27",0.0028798,"Southern Rocky Mountain Ponderosa Pine Woodland - South",1477,84453,0.2,243.2077494
"463","Alternative Succession","10542_27",0.0022424,"Southern Rocky Mountain Ponderosa Pine Woodland - North",1478,22814,0.1,51.1581136
"464","Alternative Succession","10550_15_28",0.0048118,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1153,5231487,14.5,25172.8691466
"465","Alternative Succession","10550_27",0.0047076,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1479,18,0,0.0847368
"466","Alternative Succession","10550_29",0.000412,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1254,97169,0.3,40.033628
"467","Alternative Succession","10560_15_28",0.00478,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1154,151034,0.4,721.94252
"468","Alternative Succession","10590_24_28",0.0014748,"Southern Rocky Mountain Pinyon-Juniper Woodland",1156,39028,0.1,57.5584944
"469","Alternative Succession","10590_24_28",0.0014748,"Southern Rocky Mountain Pinyon-Juniper Woodland",1122,476,0,0.7020048
"470","Alternative Succession","10610_15_25",0.0012578,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1347,26,0,0.0327028
"471","Alternative Succession","10610_20_29",0.0030364,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1257,19389,0.1,58.8727596
"472","Alternative Succession","10611_16_23_24",0.0012954,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1019,106906,0.3,138.4860324
"473","Alternative Succession","10611_16_23_24",0.0012954,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,10,0,0.012954
"474","Alternative Succession","10612_16_23",0.0003196,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation",1020,106252,0.3,33.9581392
"475","Alternative Succession","10620_10_19_21_29_31",8.54e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1258,6572,0,0.5612488
"476","Alternative Succession","10620_16_23",8.68e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1021,7651,0,0.6641068
"477","Alternative Succession","10620_22_28",0.001632,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",888,311,0,0.507552
"478","Alternative Succession","10620_22_28",0.001632,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1158,168,0,0.274176
"479","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,874,0,2.234818
"480","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,111,0,0.283827
"481","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",1159,994,0,2.541658
"482","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",1482,26,0,0.066482
"483","Alternative Succession","10780_16_23_24_25",0.014699,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,247,0,3.630653
"484","Alternative Succession","10802_21_22_28",0.0043736,"Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush",892,163845,0.5,716.592492
"485","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",1162,19067,0.1,128.8662262
"486","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,1836,0,12.4087896
"487","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,46,0,0.3108956
"488","Alternative Succession","10810_27_33",0.0009798,"Inter-Mountain Basins Mixed Salt Desert Scrub",1408,83,0,0.0813234
"489","Alternative Succession","10810_27_33",0.0009798,"Inter-Mountain Basins Mixed Salt Desert Scrub",2718,8862,0,8.6829876
"490","Alternative Succession","10860_13_16_17_18_21_23",0.0008304,"Rocky Mountain Lower Montane-Foothill Shrubland",1028,286716,0.8,238.0889664
"491","Alternative Succession","10860_28",0.0059082,"Rocky Mountain Lower Montane-Foothill Shrubland",1163,239078,0.7,1412.5206396
"492","Alternative Succession","10940_27_33",0.043025,"Western Great Plains Sandhill Steppe",1410,79,0,3.398975
"493","Alternative Succession","10940_27_33",0.043025,"Western Great Plains Sandhill Steppe",1486,2757,0,118.619925
"494","Alternative Succession","11020_28",0.007522,"Colorado Plateau Pinyon-Juniper Shrubland",1164,459,0,3.452598
"495","Alternative Succession","11040_23_24",0.0037492,"Mogollon Chaparral",1032,354,0,1.3272168
"496","Alternative Succession","11040_23_24",0.0037492,"Mogollon Chaparral",1131,0,0,0
"497","Alternative Succession","11170_13_15_28",0.0028922,"Southern Rocky Mountain Ponderosa Pine Savanna",1167,311615,0.9,901.252903
"498","Alternative Succession","11170_16_23_24",0.0013274,"Southern Rocky Mountain Ponderosa Pine Savanna",1035,22491,0.1,29.8545534
"499","Alternative Succession","11170_16_23_24",0.0013274,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,1452,0,1.9273848
"500","Alternative Succession","11170_29",0.0052302,"Southern Rocky Mountain Ponderosa Pine Savanna",1264,24427,0.1,127.7580954
"501","Alternative Succession","11170_33",0.0029158,"Southern Rocky Mountain Ponderosa Pine Savanna",1413,695,0,2.026481
"502","Alternative Succession","11171_27",0.00188,"Southern Rocky Mountain Ponderosa Pine Savanna - South",1490,57,0,0.10716
"503","Alternative Succession","11172_27",0.0028236,"Southern Rocky Mountain Ponderosa Pine Savanna - North",1491,1587,0,4.4810532
"504","Alternative Succession","11190_24_25",0.0012258,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,94488,0.3,115.8233904
"505","Alternative Succession","11190_24_25",0.0012258,"Southern Rocky Mountain Juniper Woodland and Savanna",1136,1,0,0.0012258
"506","Alternative Succession","11190_27",0.0014868,"Southern Rocky Mountain Juniper Woodland and Savanna",1492,29372,0.1,43.6702896
"507","Alternative Succession","11190_28",0.0012428,"Southern Rocky Mountain Juniper Woodland and Savanna",1168,8815,0,10.955282
"508","Alternative Succession","11260_6_12_17_18_28",0.0030498,"Inter-Mountain Basins Montane Sagebrush Steppe",1170,1428792,4,4357.5298416
"509","Alternative Succession","11261_16_23_24",0.0031062,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",1037,177769,0.5,552.1860678
"510","Alternative Succession","11270_16_23_24_25",0.0019652,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1367,18178,0.1,35.7234056
"511","Alternative Succession","11270_16_23_24_25",0.0019652,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,129,0,0.2535108
"512","Alternative Succession","11270_16_23_24_25",0.0019652,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1139,99,0,0.1945548
"513","Alternative Succession","11270_28",0.0021592,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1171,251428,0.7,542.8833376
"514","Alternative Succession","11350_25",0.0018188,"Inter-Mountain Basins Semi-Desert Grassland",1369,827,0,1.5041476
"515","Alternative Succession","11470_28",0.0215764,"Western Great Plains Foothill and Piedmont Grassland",387,38252,0.1,825.3404528
"516","Alternative Succession","11490_27_38",0.0434238,"Western Great Plains Shortgrass Prairie",1497,52609,0.1,2284.4826942
"517","Alternative Succession","11490_28",0.0392554,"Western Great Plains Shortgrass Prairie",386,1040,0,40.825616
"518","Alternative Succession","11490_29",0.046285,"Western Great Plains Shortgrass Prairie",1272,136,0,6.29476
"519","Alternative Succession","11490_31_33",0.0454466,"Western Great Plains Shortgrass Prairie",1417,14013,0,636.8432058
"520","Alternative Succession","11620_22",0.0134186,"Western Great Plains Floodplain Systems",906,96,0,1.2881856
"521","Alternative Succession","11620_27_33",0.0021114,"Western Great Plains Floodplain Systems",1419,3061,0,6.4629954
"522","Alternative Succession","11620_27_33",0.0021114,"Western Great Plains Floodplain Systems",1500,6035,0,12.742299
"523","Alternative Succession","11620_29_30",0.0131164,"Western Great Plains Floodplain Systems",1276,13778,0,180.7177592
"524","Alternative Succession","11660_22",0.026513,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",907,295,0,7.821335
"525","Alternative Succession","11660_29",0.0093454,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,20854,0.1,194.8889716
"526","Alternative Succession","11791_29_30",0.0070742,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,354,0,2.5042668
"527","Alternative Succession","11792_29_30",0.0051358,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,15819,0,81.2432202
"528","Alternative Succession","14950_27_33",0.0099734,"Western Great Plains Depressional Wetland Systems",1421,6,0,0.0598404
"529","Competition or Maintenance","10160_15_28",0.0034882,"Colorado Plateau Pinyon-Juniper Woodland",1147,1708311,4.7,5958.9304302
"530","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",1010,145524,0.4,542.3970528
"531","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",1339,22034,0.1,82.1251248
"532","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",1114,1220,0,4.547184
"533","Competition or Maintenance","10160_22",0.0066438,"Colorado Plateau Pinyon-Juniper Woodland",880,41,0,0.2723958
"534","Competition or Maintenance","10500_16_23_28",0.0009676,"Rocky Mountain Lodgepole Pine Forest",1149,1862385,5.2,1802.043726
"535","Competition or Maintenance","10500_16_23_28",0.0009676,"Rocky Mountain Lodgepole Pine Forest",1012,2470,0,2.389972
"536","Competition or Maintenance","10500_22",0.0008352,"Rocky Mountain Lodgepole Pine Forest",882,226,0,0.1887552
"537","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1013,149395,0.4,286.748763
"538","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",883,1286,0,2.4683484
"539","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,8,0,0.0153552
"540","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,2636,0,5.0595384
"541","Competition or Maintenance","10510_27",0.0024462,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1475,9074,0,22.1968188
"542","Competition or Maintenance","10510_29",0.0019034,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1252,55531,0.2,105.6977054
"543","Competition or Maintenance","10520_28",0.0046248,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1151,1204503,3.3,5570.5854744
"544","Competition or Maintenance","10550_15_28",0.000448,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1153,5231487,14.5,2343.706176
"545","Competition or Maintenance","10550_16_23_24",0.0007446,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1016,32837,0.1,24.4504302
"546","Competition or Maintenance","10550_21_22",0.0006908,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",885,310,0,0.214148
"547","Competition or Maintenance","10550_27",0.0004438,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1479,18,0,0.0079884
"548","Competition or Maintenance","10550_29",0.0001024,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1254,97169,0.3,9.9501056
"549","Competition or Maintenance","10560_15_28",0.000436,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1154,151034,0.4,65.850824
"550","Competition or Maintenance","10560_16_23",0.0007116,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1017,970,0,0.690252
"551","Competition or Maintenance","10590_24_28",0.0066654,"Southern Rocky Mountain Pinyon-Juniper Woodland",1156,39028,0.1,260.1372312
"552","Competition or Maintenance","10590_24_28",0.0066654,"Southern Rocky Mountain Pinyon-Juniper Woodland",1122,476,0,3.1727304
"553","Competition or Maintenance","10860_27_31_33",0.0008688,"Rocky Mountain Lower Montane-Foothill Shrubland",1409,29051,0.1,25.2395088
"554","Competition or Maintenance","10860_27_31_33",0.0008688,"Rocky Mountain Lower Montane-Foothill Shrubland",1485,8196,0,7.1206848
"555","Competition or Maintenance","10860_28",0.001768,"Rocky Mountain Lower Montane-Foothill Shrubland",1163,239078,0.7,422.689904
"556","Competition or Maintenance","11020_28",0.0035186,"Colorado Plateau Pinyon-Juniper Shrubland",1164,459,0,1.6150374
"557","Competition or Maintenance","11040_23_24",0.0118994,"Mogollon Chaparral",1032,354,0,4.2123876
"558","Competition or Maintenance","11040_23_24",0.0118994,"Mogollon Chaparral",1131,0,0,0
"559","Competition or Maintenance","11190_24_25",0.0009444,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,94488,0.3,89.2344672
"560","Competition or Maintenance","11190_24_25",0.0009444,"Southern Rocky Mountain Juniper Woodland and Savanna",1136,1,0,0.0009444
"561","Competition or Maintenance","11190_27",0.0017182,"Southern Rocky Mountain Juniper Woodland and Savanna",1492,29372,0.1,50.4669704
"562","Competition or Maintenance","11190_28",0.0009756,"Southern Rocky Mountain Juniper Woodland and Savanna",1168,8815,0,8.599914
"563","Competition or Maintenance","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1176,875732,2.4,42212.5593032
"564","Competition or Maintenance","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1041,4407,0,212.4288582
"565","Competition or Maintenance","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1370,1337,0,64.4468762
"566","Insect or Disease","10110_16_23_24",0.00042,"Rocky Mountain Aspen Forest and Woodland",1009,529162,1.5,222.24804
"567","Insect or Disease","10110_20_29",0.002543,"Rocky Mountain Aspen Forest and Woodland",1249,14216,0,36.151288
"568","Insect or Disease","10110_22",0.0019782,"Rocky Mountain Aspen Forest and Woodland",879,7562,0,14.9591484
"569","Insect or Disease","10110_27",0.0018562,"Rocky Mountain Aspen Forest and Woodland",1472,607,0,1.1267134
"570","Insect or Disease","10110_28",0.001853,"Rocky Mountain Aspen Forest and Woodland",1146,1460557,4.1,2706.412121
"571","Insect or Disease","10160_15_28",0.0058672,"Colorado Plateau Pinyon-Juniper Woodland",1147,1708311,4.7,10023.0022992
"572","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",1010,145524,0.4,509.7414672
"573","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",1339,22034,0.1,77.1806952
"574","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",1114,1220,0,4.273416
"575","Insect or Disease","10160_22",0.0009368,"Colorado Plateau Pinyon-Juniper Woodland",880,41,0,0.0384088
"576","Insect or Disease","10480_29",0.0018376,"Northwestern Great Plains Highland White Spruce Woodland",1250,312,0,0.5733312
"577","Insect or Disease","10490_16_22",0.0026992,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,12539,0,33.8452688
"578","Insect or Disease","10500_16_23_28",0.0104074,"Rocky Mountain Lodgepole Pine Forest",1149,1862385,5.2,19382.585649
"579","Insect or Disease","10500_16_23_28",0.0104074,"Rocky Mountain Lodgepole Pine Forest",1012,2470,0,25.706278
"580","Insect or Disease","10500_22",0.0088886,"Rocky Mountain Lodgepole Pine Forest",882,226,0,2.0088236
"581","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1013,149395,0.4,1151.506781
