"","model_label","Model_Code","refLabel","refPercent","BpS_Name","Var1","Var2","Freq","BPS_CODE","ZONE","total_count","currentPercent"
"1","10110_16_23_24_A","10110_16_23_24","A",49,"Rocky Mountain Aspen Forest and Woodland",1009,1,705261,10110,23,2379381,29
"2","10110_16_23_24_B","10110_16_23_24","B",24,"Rocky Mountain Aspen Forest and Woodland",1009,2,28702,10110,23,2379381,1
"3","10110_16_23_24_C","10110_16_23_24","C",6,"Rocky Mountain Aspen Forest and Woodland",1009,3,715393,10110,23,2379381,30
"4","10110_16_23_24_D","10110_16_23_24","D",18,"Rocky Mountain Aspen Forest and Woodland",1009,4,519226,10110,23,2379381,21
"5","10110_16_23_24_E","10110_16_23_24","E",3,"Rocky Mountain Aspen Forest and Woodland",1009,5,317068,10110,23,2379381,13
"6","10110_16_23_24_Agriculture","10110_16_23_24","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",1009,180,23027,10110,23,2379381,0
"7","10110_16_23_24_Developed","10110_16_23_24","Developed",0,"Rocky Mountain Aspen Forest and Woodland",1009,120,19475,10110,23,2379381,0
"8","10110_16_23_24_Water","10110_16_23_24","Water",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"9","10110_16_23_24_UN","10110_16_23_24","UN",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"10","10110_16_23_24_UE","10110_16_23_24","UE",0,"Rocky Mountain Aspen Forest and Woodland",1009,7,35478,10110,23,2379381,1
"11","10110_20_29_A","10110_20_29","A",17,"Rocky Mountain Aspen Forest and Woodland",1249,1,14750,10110,29,63923,23
"12","10110_20_29_B","10110_20_29","B",18,"Rocky Mountain Aspen Forest and Woodland",1249,2,15251,10110,29,63923,23
"13","10110_20_29_C","10110_20_29","C",25,"Rocky Mountain Aspen Forest and Woodland",1249,3,3638,10110,29,63923,5
"14","10110_20_29_D","10110_20_29","D",26,"Rocky Mountain Aspen Forest and Woodland",1249,4,23052,10110,29,63923,36
"15","10110_20_29_E","10110_20_29","E",14,"Rocky Mountain Aspen Forest and Woodland",1249,5,6406,10110,29,63923,10
"16","10110_20_29_Agriculture","10110_20_29","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",1249,180,164,10110,29,63923,0
"17","10110_20_29_Developed","10110_20_29","Developed",0,"Rocky Mountain Aspen Forest and Woodland",1249,120,63,10110,29,63923,0
"18","10110_20_29_Water","10110_20_29","Water",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"19","10110_20_29_UN","10110_20_29","UN",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"20","10110_20_29_UE","10110_20_29","UE",0,"Rocky Mountain Aspen Forest and Woodland",1249,7,599,10110,29,63923,0
"21","10110_22_A","10110_22","A",8,"Rocky Mountain Aspen Forest and Woodland",879,1,12555,10110,22,34003,36
"22","10110_22_B","10110_22","B",34,"Rocky Mountain Aspen Forest and Woodland",879,2,1927,10110,22,34003,5
"23","10110_22_C","10110_22","C",58,"Rocky Mountain Aspen Forest and Woodland",879,3,17945,10110,22,34003,52
"24","10110_22_D","10110_22","D",NA,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"25","10110_22_E","10110_22","E",NA,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"26","10110_22_Agriculture","10110_22","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",879,180,624,10110,22,34003,1
"27","10110_22_Developed","10110_22","Developed",0,"Rocky Mountain Aspen Forest and Woodland",879,120,109,10110,22,34003,0
"28","10110_22_Water","10110_22","Water",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"29","10110_22_UN","10110_22","UN",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"30","10110_22_UE","10110_22","UE",0,"Rocky Mountain Aspen Forest and Woodland",879,7,843,10110,22,34003,2
"31","10110_27_A","10110_27","A",7,"Rocky Mountain Aspen Forest and Woodland",1472,1,1723,10110,27,2730,63
"32","10110_27_B","10110_27","B",35,"Rocky Mountain Aspen Forest and Woodland",1472,2,33,10110,27,2730,1
"33","10110_27_C","10110_27","C",58,"Rocky Mountain Aspen Forest and Woodland",1472,3,174,10110,27,2730,6
"34","10110_27_D","10110_27","D",NA,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"35","10110_27_E","10110_27","E",NA,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"36","10110_27_Agriculture","10110_27","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",1472,180,2,10110,27,2730,0
"37","10110_27_Developed","10110_27","Developed",0,"Rocky Mountain Aspen Forest and Woodland",1472,120,31,10110,27,2730,1
"38","10110_27_Water","10110_27","Water",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"39","10110_27_UN","10110_27","UN",0,"Rocky Mountain Aspen Forest and Woodland",1472,6,241,10110,27,2730,8
"40","10110_27_UE","10110_27","UE",0,"Rocky Mountain Aspen Forest and Woodland",1472,7,526,10110,27,2730,19
"41","10110_28_A","10110_28","A",7,"Rocky Mountain Aspen Forest and Woodland",1146,1,1976465,10110,28,6567413,30
"42","10110_28_B","10110_28","B",35,"Rocky Mountain Aspen Forest and Woodland",1146,2,532735,10110,28,6567413,8
"43","10110_28_C","10110_28","C",58,"Rocky Mountain Aspen Forest and Woodland",1146,3,3769039,10110,28,6567413,57
"44","10110_28_D","10110_28","D",NA,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"45","10110_28_E","10110_28","E",NA,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"46","10110_28_Agriculture","10110_28","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",1146,180,71334,10110,28,6567413,1
"47","10110_28_Developed","10110_28","Developed",0,"Rocky Mountain Aspen Forest and Woodland",1146,120,76253,10110,28,6567413,1
"48","10110_28_Water","10110_28","Water",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"49","10110_28_UN","10110_28","UN",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"50","10110_28_UE","10110_28","UE",0,"Rocky Mountain Aspen Forest and Woodland",1146,7,122961,10110,28,6567413,1
"51","10120_16_27_A","10120_16_27","A",8,"Rocky Mountain Bigtooth Maple Ravine Woodland",1473,1,6,10120,27,55,10
"52","10120_16_27_B","10120_16_27","B",18,"Rocky Mountain Bigtooth Maple Ravine Woodland",1473,2,17,10120,27,55,30
"53","10120_16_27_C","10120_16_27","C",74,"Rocky Mountain Bigtooth Maple Ravine Woodland",1473,3,14,10120,27,55,25
"54","10120_16_27_D","10120_16_27","D",NA,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"55","10120_16_27_E","10120_16_27","E",NA,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"56","10120_16_27_Agriculture","10120_16_27","Agriculture",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"57","10120_16_27_Developed","10120_16_27","Developed",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",1473,120,18,10120,27,55,32
"58","10120_16_27_Water","10120_16_27","Water",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"59","10120_16_27_UN","10120_16_27","UN",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"60","10120_16_27_UE","10120_16_27","UE",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"61","10160_15_28_A","10160_15_28","A",10,"Colorado Plateau Pinyon-Juniper Woodland",1147,1,1068922,10160,28,7681441,13
"62","10160_15_28_B","10160_15_28","B",21,"Colorado Plateau Pinyon-Juniper Woodland",1147,2,77171,10160,28,7681441,1
"63","10160_15_28_C","10160_15_28","C",25,"Colorado Plateau Pinyon-Juniper Woodland",1147,3,2012837,10160,28,7681441,26
"64","10160_15_28_D","10160_15_28","D",34,"Colorado Plateau Pinyon-Juniper Woodland",1147,4,3140702,10160,28,7681441,40
"65","10160_15_28_E","10160_15_28","E",10,"Colorado Plateau Pinyon-Juniper Woodland",1147,5,1086432,10160,28,7681441,14
"66","10160_15_28_Agriculture","10160_15_28","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",1147,180,95752,10160,28,7681441,1
"67","10160_15_28_Developed","10160_15_28","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",1147,120,139390,10160,28,7681441,1
"68","10160_15_28_Water","10160_15_28","Water",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"69","10160_15_28_UN","10160_15_28","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"70","10160_15_28_UE","10160_15_28","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",1147,7,59333,10160,28,7681441,0
"71","10160_16_23_24_25_A","10160_16_23_24_25","A",9,"Colorado Plateau Pinyon-Juniper Woodland",1010,1,93688,10160,23,654349,14
"72","10160_16_23_24_25_A","10160_16_23_24_25","A",9,"Colorado Plateau Pinyon-Juniper Woodland",1114,1,2481,10160,24,5484,45
"73","10160_16_23_24_25_A","10160_16_23_24_25","A",9,"Colorado Plateau Pinyon-Juniper Woodland",1339,1,30775,10160,25,99075,31
"74","10160_16_23_24_25_B","10160_16_23_24_25","B",21,"Colorado Plateau Pinyon-Juniper Woodland",1010,2,537,10160,23,654349,0
"75","10160_16_23_24_25_B","10160_16_23_24_25","B",21,"Colorado Plateau Pinyon-Juniper Woodland",1339,2,114,10160,25,99075,0
"76","10160_16_23_24_25_C","10160_16_23_24_25","C",24,"Colorado Plateau Pinyon-Juniper Woodland",1010,3,65329,10160,23,654349,9
"77","10160_16_23_24_25_C","10160_16_23_24_25","C",24,"Colorado Plateau Pinyon-Juniper Woodland",1114,3,2591,10160,24,5484,47
"78","10160_16_23_24_25_C","10160_16_23_24_25","C",24,"Colorado Plateau Pinyon-Juniper Woodland",1339,3,55436,10160,25,99075,55
"79","10160_16_23_24_25_D","10160_16_23_24_25","D",38,"Colorado Plateau Pinyon-Juniper Woodland",1010,4,343753,10160,23,654349,52
"80","10160_16_23_24_25_D","10160_16_23_24_25","D",38,"Colorado Plateau Pinyon-Juniper Woodland",1114,4,12,10160,24,5484,0
"81","10160_16_23_24_25_D","10160_16_23_24_25","D",38,"Colorado Plateau Pinyon-Juniper Woodland",1339,4,8742,10160,25,99075,8
"82","10160_16_23_24_25_E","10160_16_23_24_25","E",8,"Colorado Plateau Pinyon-Juniper Woodland",1010,5,104820,10160,23,654349,16
"83","10160_16_23_24_25_E","10160_16_23_24_25","E",8,"Colorado Plateau Pinyon-Juniper Woodland",1339,5,710,10160,25,99075,0
"84","10160_16_23_24_25_Agriculture","10160_16_23_24_25","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",1010,180,15656,10160,23,654349,2
"85","10160_16_23_24_25_Agriculture","10160_16_23_24_25","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",1339,180,18,10160,25,99075,0
"86","10160_16_23_24_25_Developed","10160_16_23_24_25","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",1010,120,8758,10160,23,654349,1
"87","10160_16_23_24_25_Developed","10160_16_23_24_25","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",1114,120,4,10160,24,5484,0
"88","10160_16_23_24_25_Developed","10160_16_23_24_25","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",1339,120,1163,10160,25,99075,1
"89","10160_16_23_24_25_Water","10160_16_23_24_25","Water",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"90","10160_16_23_24_25_UN","10160_16_23_24_25","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"91","10160_16_23_24_25_UE","10160_16_23_24_25","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",1010,7,5130,10160,23,654349,0
"92","10160_16_23_24_25_UE","10160_16_23_24_25","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",1114,7,20,10160,24,5484,0
"93","10160_16_23_24_25_UE","10160_16_23_24_25","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",1339,7,2110,10160,25,99075,2
"94","10160_22_A","10160_22","A",6,"Colorado Plateau Pinyon-Juniper Woodland",880,1,162,10160,22,184,88
"95","10160_22_B","10160_22","B",27,"Colorado Plateau Pinyon-Juniper Woodland",880,2,6,10160,22,184,3
"96","10160_22_C","10160_22","C",67,"Colorado Plateau Pinyon-Juniper Woodland",880,3,10,10160,22,184,5
"97","10160_22_D","10160_22","D",NA,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"98","10160_22_E","10160_22","E",NA,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"99","10160_22_Agriculture","10160_22","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"100","10160_22_Developed","10160_22","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"101","10160_22_Water","10160_22","Water",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"102","10160_22_UN","10160_22","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"103","10160_22_UE","10160_22","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",880,7,6,10160,22,184,3
"104","10230_14_15_24_25_A","10230_14_15_24_25","A",21,"Madrean Encinal",1340,1,148780,10230,25,170202,87
"105","10230_14_15_24_25_B","10230_14_15_24_25","B",37,"Madrean Encinal",1340,2,11014,10230,25,170202,6
"106","10230_14_15_24_25_C","10230_14_15_24_25","C",25,"Madrean Encinal",1340,3,1878,10230,25,170202,1
"107","10230_14_15_24_25_D","10230_14_15_24_25","D",17,"Madrean Encinal",1340,4,1827,10230,25,170202,1
"108","10230_14_15_24_25_E","10230_14_15_24_25","E",NA,"Madrean Encinal",NA,NA,NA,NA,NA,NA,NA
"109","10230_14_15_24_25_Agriculture","10230_14_15_24_25","Agriculture",0,"Madrean Encinal",1340,180,394,10230,25,170202,0
"110","10230_14_15_24_25_Developed","10230_14_15_24_25","Developed",0,"Madrean Encinal",1340,120,4490,10230,25,170202,2
"111","10230_14_15_24_25_Water","10230_14_15_24_25","Water",0,"Madrean Encinal",NA,NA,NA,NA,NA,NA,NA
"112","10230_14_15_24_25_UN","10230_14_15_24_25","UN",0,"Madrean Encinal",NA,NA,NA,NA,NA,NA,NA
"113","10230_14_15_24_25_UE","10230_14_15_24_25","UE",0,"Madrean Encinal",1340,7,1787,10230,25,170202,1
"114","10240_25_27_A","10240_25_27","A",7,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,1,41,10240,25,146,28
"115","10240_25_27_B","10240_25_27","B",7,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,2,15,10240,25,146,10
"116","10240_25_27_C","10240_25_27","C",34,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,3,53,10240,25,146,36
"117","10240_25_27_D","10240_25_27","D",52,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,4,19,10240,25,146,13
"118","10240_25_27_E","10240_25_27","E",NA,"Madrean Lower Montane Pine-Oak Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"119","10240_25_27_Agriculture","10240_25_27","Agriculture",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,180,4,10240,25,146,2
"120","10240_25_27_Developed","10240_25_27","Developed",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,120,12,10240,25,146,8
"121","10240_25_27_Water","10240_25_27","Water",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"122","10240_25_27_UN","10240_25_27","UN",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"123","10240_25_27_UE","10240_25_27","UE",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"124","10250_14_15_24_25_26_A","10250_14_15_24_25_26","A",5,"Madrean Pinyon-Juniper Woodland",1342,1,2,10250,25,13,15
"125","10250_14_15_24_25_26_B","10250_14_15_24_25_26","B",57,"Madrean Pinyon-Juniper Woodland",1342,2,11,10250,25,13,84
"126","10250_14_15_24_25_26_C","10250_14_15_24_25_26","C",38,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"127","10250_14_15_24_25_26_D","10250_14_15_24_25_26","D",NA,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"128","10250_14_15_24_25_26_E","10250_14_15_24_25_26","E",NA,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"129","10250_14_15_24_25_26_Agriculture","10250_14_15_24_25_26","Agriculture",0,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"130","10250_14_15_24_25_26_Developed","10250_14_15_24_25_26","Developed",0,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"131","10250_14_15_24_25_26_Water","10250_14_15_24_25_26","Water",0,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"132","10250_14_15_24_25_26_UN","10250_14_15_24_25_26","UN",0,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"133","10250_14_15_24_25_26_UE","10250_14_15_24_25_26","UE",0,"Madrean Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"134","10480_29_A","10480_29","A",9,"Northwestern Great Plains Highland White Spruce Woodland",1250,1,172,10480,29,1404,12
"135","10480_29_B","10480_29","B",8,"Northwestern Great Plains Highland White Spruce Woodland",1250,2,42,10480,29,1404,2
"136","10480_29_C","10480_29","C",22,"Northwestern Great Plains Highland White Spruce Woodland",1250,3,18,10480,29,1404,1
"137","10480_29_D","10480_29","D",30,"Northwestern Great Plains Highland White Spruce Woodland",1250,4,113,10480,29,1404,8
"138","10480_29_E","10480_29","E",31,"Northwestern Great Plains Highland White Spruce Woodland",1250,5,1051,10480,29,1404,74
"139","10480_29_Agriculture","10480_29","Agriculture",0,"Northwestern Great Plains Highland White Spruce Woodland",NA,NA,NA,NA,NA,NA,NA
"140","10480_29_Developed","10480_29","Developed",0,"Northwestern Great Plains Highland White Spruce Woodland",NA,NA,NA,NA,NA,NA,NA
"141","10480_29_Water","10480_29","Water",0,"Northwestern Great Plains Highland White Spruce Woodland",NA,NA,NA,NA,NA,NA,NA
"142","10480_29_UN","10480_29","UN",0,"Northwestern Great Plains Highland White Spruce Woodland",NA,NA,NA,NA,NA,NA,NA
"143","10480_29_UE","10480_29","UE",0,"Northwestern Great Plains Highland White Spruce Woodland",1250,7,8,10480,29,1404,0
"144","10490_16_22_A","10490_16_22","A",33,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,1,30574,10490,22,56382,54
"145","10490_16_22_B","10490_16_22","B",27,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,2,22445,10490,22,56382,39
"146","10490_16_22_C","10490_16_22","C",40,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,3,1993,10490,22,56382,3
"147","10490_16_22_D","10490_16_22","D",NA,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"148","10490_16_22_E","10490_16_22","E",NA,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"149","10490_16_22_Agriculture","10490_16_22","Agriculture",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,180,563,10490,22,56382,0
"150","10490_16_22_Developed","10490_16_22","Developed",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,120,127,10490,22,56382,0
"151","10490_16_22_Water","10490_16_22","Water",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"152","10490_16_22_UN","10490_16_22","UN",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"153","10490_16_22_UE","10490_16_22","UE",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,7,550,10490,22,56382,0
"154","10490_19_20_21_23_28_29_A","10490_19_20_21_23_28_29","A",21,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1011,1,1732,10490,23,2619,66
"155","10490_19_20_21_23_28_29_A","10490_19_20_21_23_28_29","A",21,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,1,20467,10490,28,35069,58
"156","10490_19_20_21_23_28_29_A","10490_19_20_21_23_28_29","A",21,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,1,58711,10490,29,128394,45
"157","10490_19_20_21_23_28_29_B","10490_19_20_21_23_28_29","B",31,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1011,2,581,10490,23,2619,22
"158","10490_19_20_21_23_28_29_B","10490_19_20_21_23_28_29","B",31,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,2,12413,10490,28,35069,35
"159","10490_19_20_21_23_28_29_B","10490_19_20_21_23_28_29","B",31,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,2,59590,10490,29,128394,46
"160","10490_19_20_21_23_28_29_C","10490_19_20_21_23_28_29","C",48,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1011,3,16,10490,23,2619,0
"161","10490_19_20_21_23_28_29_C","10490_19_20_21_23_28_29","C",48,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,3,594,10490,28,35069,1
"162","10490_19_20_21_23_28_29_C","10490_19_20_21_23_28_29","C",48,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,3,7556,10490,29,128394,5
"163","10490_19_20_21_23_28_29_D","10490_19_20_21_23_28_29","D",NA,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"164","10490_19_20_21_23_28_29_E","10490_19_20_21_23_28_29","E",NA,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"165","10490_19_20_21_23_28_29_Agriculture","10490_19_20_21_23_28_29","Agriculture",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1011,180,19,10490,23,2619,0
"166","10490_19_20_21_23_28_29_Agriculture","10490_19_20_21_23_28_29","Agriculture",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,180,124,10490,28,35069,0
"167","10490_19_20_21_23_28_29_Agriculture","10490_19_20_21_23_28_29","Agriculture",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,180,184,10490,29,128394,0
"168","10490_19_20_21_23_28_29_Developed","10490_19_20_21_23_28_29","Developed",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1011,120,52,10490,23,2619,1
"169","10490_19_20_21_23_28_29_Developed","10490_19_20_21_23_28_29","Developed",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,120,737,10490,28,35069,2
"170","10490_19_20_21_23_28_29_Developed","10490_19_20_21_23_28_29","Developed",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,120,226,10490,29,128394,0
"171","10490_19_20_21_23_28_29_Water","10490_19_20_21_23_28_29","Water",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"172","10490_19_20_21_23_28_29_UN","10490_19_20_21_23_28_29","UN",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,6,1,10490,28,35069,0
"173","10490_19_20_21_23_28_29_UN","10490_19_20_21_23_28_29","UN",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,6,62,10490,29,128394,0
"174","10490_19_20_21_23_28_29_UE","10490_19_20_21_23_28_29","UE",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1011,7,89,10490,23,2619,3
"175","10490_19_20_21_23_28_29_UE","10490_19_20_21_23_28_29","UE",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,7,723,10490,28,35069,2
"176","10490_19_20_21_23_28_29_UE","10490_19_20_21_23_28_29","UE",0,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,7,2062,10490,29,128394,1
"177","10500_16_23_28_A","10500_16_23_28","A",19,"Rocky Mountain Lodgepole Pine Forest",1012,1,3825,10500,23,11107,34
"178","10500_16_23_28_A","10500_16_23_28","A",19,"Rocky Mountain Lodgepole Pine Forest",1149,1,1003091,10500,28,8374235,11
"179","10500_16_23_28_B","10500_16_23_28","B",50,"Rocky Mountain Lodgepole Pine Forest",1012,2,5,10500,23,11107,0
"180","10500_16_23_28_B","10500_16_23_28","B",50,"Rocky Mountain Lodgepole Pine Forest",1149,2,28730,10500,28,8374235,0
"181","10500_16_23_28_C","10500_16_23_28","C",31,"Rocky Mountain Lodgepole Pine Forest",1012,3,6865,10500,23,11107,61
"182","10500_16_23_28_C","10500_16_23_28","C",31,"Rocky Mountain Lodgepole Pine Forest",1149,3,7073618,10500,28,8374235,84
"183","10500_16_23_28_D","10500_16_23_28","D",NA,"Rocky Mountain Lodgepole Pine Forest",NA,NA,NA,NA,NA,NA,NA
"184","10500_16_23_28_E","10500_16_23_28","E",NA,"Rocky Mountain Lodgepole Pine Forest",NA,NA,NA,NA,NA,NA,NA
"185","10500_16_23_28_Agriculture","10500_16_23_28","Agriculture",0,"Rocky Mountain Lodgepole Pine Forest",1012,180,168,10500,23,11107,1
"186","10500_16_23_28_Agriculture","10500_16_23_28","Agriculture",0,"Rocky Mountain Lodgepole Pine Forest",1149,180,68297,10500,28,8374235,0
"187","10500_16_23_28_Developed","10500_16_23_28","Developed",0,"Rocky Mountain Lodgepole Pine Forest",1012,120,17,10500,23,11107,0
"188","10500_16_23_28_Developed","10500_16_23_28","Developed",0,"Rocky Mountain Lodgepole Pine Forest",1149,120,155362,10500,28,8374235,1
"189","10500_16_23_28_Water","10500_16_23_28","Water",0,"Rocky Mountain Lodgepole Pine Forest",NA,NA,NA,NA,NA,NA,NA
"190","10500_16_23_28_UN","10500_16_23_28","UN",0,"Rocky Mountain Lodgepole Pine Forest",NA,NA,NA,NA,NA,NA,NA
"191","10500_16_23_28_UE","10500_16_23_28","UE",0,"Rocky Mountain Lodgepole Pine Forest",1012,7,180,10500,23,11107,1
"192","10500_16_23_28_UE","10500_16_23_28","UE",0,"Rocky Mountain Lodgepole Pine Forest",1149,7,44304,10500,28,8374235,0
"193","10500_22_A","10500_22","A",15,"Rocky Mountain Lodgepole Pine Forest",882,1,444,10500,22,1017,43
"194","10500_22_B","10500_22","B",40,"Rocky Mountain Lodgepole Pine Forest",882,2,31,10500,22,1017,3
"195","10500_22_C","10500_22","C",45,"Rocky Mountain Lodgepole Pine Forest",882,3,486,10500,22,1017,47
"196","10500_22_D","10500_22","D",NA,"Rocky Mountain Lodgepole Pine Forest",NA,NA,NA,NA,NA,NA,NA
"197","10500_22_E","10500_22","E",NA,"Rocky Mountain Lodgepole Pine Forest",NA,NA,NA,NA,NA,NA,NA
"198","10500_22_Agriculture","10500_22","Agriculture",0,"Rocky Mountain Lodgepole Pine Forest",882,180,21,10500,22,1017,2
